,epoch,train_acc,test_acc
0,0,0.36586666107177734,0.4146000146865845
0,1,0.4242333471775055,0.4171999990940094
0,2,0.43086665868759155,0.4196999967098236
0,3,0.43568333983421326,0.4336000084877014
0,4,0.43735000491142273,0.41990000009536743
0,5,0.43293333053588867,0.40709999203681946
0,6,0.43709999322891235,0.43459999561309814
0,7,0.4395333230495453,0.43160000443458557
0,8,0.4359833300113678,0.45910000801086426
0,9,0.4353666603565216,0.43299999833106995
0,10,0.4374833405017853,0.43459999561309814
0,11,0.4350166618824005,0.4487000107765198
0,12,0.4394833445549011,0.4059999883174896
0,13,0.43869999051094055,0.42820000648498535
0,14,0.4360499978065491,0.4320000112056732
0,15,0.4403499960899353,0.4471000134944916
0,16,0.43860000371932983,0.4178999960422516
0,17,0.439300000667572,0.4278999865055084
0,18,0.43886667490005493,0.42820000648498535
0,19,0.44003334641456604,0.41370001435279846
