,epoch,train_acc,test_acc
0,0,0.8843666911125183,0.9226999878883362
0,1,0.9317833185195923,0.9190000295639038
0,2,0.931850016117096,0.9108999967575073
0,3,0.9264333248138428,0.920799970626831
0,4,0.9211166501045227,0.9239000082015991
0,5,0.9206666946411133,0.9189000129699707
0,6,0.9133333563804626,0.9067999720573425
0,7,0.9070833325386047,0.9154000282287598
0,8,0.909766674041748,0.8784999847412109
0,9,0.8960999846458435,0.8658000230789185
0,10,0.894599974155426,0.9002000093460083
0,11,0.8902833461761475,0.792900025844574
0,12,0.865066647529602,0.8819000124931335
0,13,0.8787833452224731,0.8812000155448914
0,14,0.8803166747093201,0.8806999921798706
0,15,0.8875333070755005,0.897599995136261
0,16,0.881933331489563,0.859499990940094
0,17,0.8763333559036255,0.8737000226974487
0,18,0.8805833458900452,0.8925999999046326
0,19,0.8930500149726868,0.8725000023841858
