,epoch,train_acc,test_acc
0,0,0.5018500089645386,0.5085000395774841
0,1,0.498199999332428,0.5029000043869019
0,2,0.49801668524742126,0.49820002913475037
0,3,0.4974000155925751,0.49500003457069397
0,4,0.501966655254364,0.49650001525878906
0,5,0.499916672706604,0.49220001697540283
0,6,0.49941667914390564,0.492900013923645
0,7,0.5027999877929688,0.49410003423690796
0,8,0.5003499984741211,0.49320003390312195
0,9,0.4996333420276642,0.501800000667572
0,10,0.49933335185050964,0.5006000399589539
0,11,0.5050166845321655,0.4984000325202942
0,12,0.5006166696548462,0.49810001254081726
0,13,0.49818333983421326,0.499500036239624
0,14,0.5013666749000549,0.5057000517845154
0,15,0.5001166462898254,0.5042000412940979
0,16,0.5001833438873291,0.49390003085136414
0,17,0.5040166974067688,0.5026000142097473
0,18,0.49916666746139526,0.4919000267982483
0,19,0.5033000111579895,0.5010000467300415
