,epoch,train_acc,test_acc
0,0,0.11263333261013031,0.11469999700784683
0,1,0.11383333057165146,0.11720000207424164
0,2,0.11330000311136246,0.10540000349283218
0,3,0.11338333040475845,0.11320000141859055
0,4,0.11230000108480453,0.11299999803304672
0,5,0.11249999701976776,0.11680000275373459
0,6,0.11344999819993973,0.11699999868869781
0,7,0.11323333531618118,0.11670000106096268
0,8,0.11438333243131638,0.11079999804496765
0,9,0.11288333684206009,0.11540000140666962
0,10,0.1120833307504654,0.11219999939203262
0,11,0.1128000020980835,0.11559999734163284
0,12,0.11270000040531158,0.11569999903440475
0,13,0.11315000057220459,0.1151999980211258
0,14,0.11375000327825546,0.11490000039339066
0,15,0.11211666464805603,0.11670000106096268
0,16,0.11356666684150696,0.11569999903440475
0,17,0.11381666362285614,0.11739999800920486
0,18,0.1136000007390976,0.11289999634027481
0,19,0.1121833324432373,0.1088000014424324
